1.02792,-0.101195,0.4645
1.02787,-0.101669,0.4645
1.02782,-0.102142,0.4645
1.02777,-0.102615,0.4645
1.02772,-0.103089,0.4645
1.02767,-0.103562,0.4645
1.02762,-0.104035,0.4645
1.02756,-0.104509,0.4645
1.02751,-0.104983,0.4645
1.02746,-0.105456,0.4645
1.02741,-0.10593,0.4645
1.02735,-0.106404,0.4645
1.0273,-0.106877,0.4645
1.02725,-0.107351,0.4645
1.02719,-0.107825,0.4645
1.02714,-0.108299,0.4645
1.02708,-0.108773,0.4645
1.02703,-0.109247,0.4645
1.02697,-0.109721,0.4645
1.02692,-0.110195,0.4645
1.02686,-0.110669,0.4645
1.02681,-0.111143,0.4645
1.02675,-0.111618,0.4645
1.0267,-0.112092,0.4645
1.02664,-0.112566,0.4645
1.02658,-0.113041,0.4645
1.02653,-0.113515,0.4645
1.02647,-0.11399,0.4645
1.02641,-0.114464,0.4645
1.02636,-0.114939,0.4645
1.0263,-0.115414,0.4645
1.02624,-0.115888,0.4645
1.02618,-0.116363,0.4645
1.02613,-0.116838,0.4645
1.02607,-0.117313,0.4645
1.02601,-0.117788,0.4645
1.02595,-0.118263,0.4645
1.02589,-0.118738,0.4645
1.02583,-0.119213,0.4645
1.02577,-0.119688,0.4645
1.02571,-0.120163,0.4645
1.02565,-0.120639,0.4645
1.02559,-0.121114,0.4645
1.02553,-0.12159,0.4645
1.02547,-0.122065,0.4645
1.02541,-0.12254,0.4645
1.02535,-0.123016,0.4645
1.02528,-0.123492,0.4645
1.02522,-0.123967,0.4645
1.02516,-0.124443,0.4645
1.0251,-0.124919,0.4645
1.02504,-0.125395,0.4645
1.02497,-0.125871,0.4645
1.02491,-0.126347,0.4645
1.02485,-0.126823,0.4645
1.02478,-0.127299,0.4645
1.02472,-0.127775,0.4645
1.02465,-0.128251,0.4645
1.02459,-0.128728,0.4645
1.02453,-0.129204,0.4645
1.02446,-0.12968,0.4645
1.0244,-0.130157,0.4645
1.02433,-0.130633,0.4645
1.02427,-0.13111,0.4645
1.0242,-0.131586,0.4645
1.02413,-0.132063,0.4645
1.02407,-0.13254,0.4645
1.024,-0.133017,0.4645
1.02393,-0.133494,0.4645
1.02387,-0.133971,0.4645
1.0238,-0.134448,0.4645
1.02373,-0.134925,0.4645
1.02367,-0.135402,0.4645
1.0236,-0.135879,0.4645
1.02353,-0.136356,0.4645
1.02346,-0.136834,0.4645
1.02339,-0.137311,0.4645
1.02332,-0.137789,0.4645
1.02326,-0.138266,0.4645
1.02319,-0.138744,0.4645
1.02312,-0.139222,0.4645
1.02305,-0.139699,0.4645
1.02298,-0.140177,0.4645
1.02291,-0.140655,0.4645
1.02284,-0.141133,0.4645
1.02277,-0.141611,0.4645
1.02269,-0.142089,0.4645
1.02262,-0.142567,0.4645
1.02255,-0.143046,0.4645
1.02248,-0.143524,0.4645
1.02241,-0.144002,0.4645
1.02234,-0.144481,0.4645
1.02226,-0.144959,0.4645
1.02219,-0.145438,0.4645
1.02212,-0.145917,0.4645
1.02205,-0.146395,0.4645
1.02197,-0.146874,0.4645
1.0219,-0.147353,0.4645
1.02182,-0.147832,0.4645
1.02175,-0.148311,0.4645
1.02168,-0.14879,0.4645
1.0216,-0.149269,0.4645
1.02153,-0.149749,0.4645
1.02145,-0.150228,0.4645
1.02138,-0.150707,0.4645
1.0213,-0.151187,0.4645
1.02123,-0.151666,0.4645
1.02115,-0.152146,0.4645
1.02107,-0.152626,0.4645
